,geolocation_id,geolocation_lat,geolocation_lng,city,state,id,customer_id
1168747,5883,-23.67757760408092,-46.7784201147977,SAO PAULO,SP,143601,d5814cdd473ea0c5887755eba601278a
1168955,5813,-23.6563369483522,-46.73044073141923,SAO PAULO,SP,143602,118295a853acb536efff13740faf5be8
1169333,5874,-23.69891158312654,-46.78192879600666,SAO PAULO,SP,143605,2f97782bbc64b71cba9e79d12757479b
1169609,5842,-23.64926293144441,-46.74191755176293,SAO PAULO,SP,143606,3a38221b09bfb907e18edee4e1a12645
1170759,5877,-23.68901505107045,-46.7921220298344,SAO PAULO,SP,143607,d17ae8582d302dbd41b87e5028e8c0e2
1171263,5818,-23.66530789869583,-46.72985416250216,SAO PAULO,SP,143610,8ddcde02078414346afd031adf6ce3e8
1171831,5805,-23.651355387214583,-46.733743760102726,SAO PAULO,SP,143611,39fd6902b13057fe821308a61629dc42
1172031,5876,-23.699380666553203,-46.79162868370724,SAO PAULO,SP,143614,88d5d9648c5efd116d642161d4920bad
1172118,5885,-23.680098,-46.78833855164511,SAO PAULO,SP,143615,fd7b80fb8a13217f3c89c10c2ed03cf2
1172721,5872,-23.68833599639332,-46.77583654010618,SAO PAULO,SP,143617,84bbde28c3ea5a89111357183bd40edc
1172889,5886,-23.679010904807125,-46.79185744851908,SAO PAULO,SP,143618,0e5743518f681d5c6341221552bfd07f
1173568,5854,-23.6614322514571,-46.76008267929481,SAO PAULO,SP,143619,733a700aca066a97b53dac80071c007c
1173928,5884,-23.6728955589763,-46.77665233389114,SAO PAULO,SP,143620,6065fad852344e668bc2352e47d3db07
1174271,5843,-23.650484175688145,-46.73618254579033,SAO PAULO,SP,143621,cb7614b09119d33b59af1b776bd653c1
1174599,5863,-23.67604623980033,-46.76574141618096,SAO PAULO,SP,143625,3c9a7cf7435eb8c2afd717c62809b521
1174914,5858,-23.66680329236412,-46.78338322207837,SAO PAULO,SP,143629,b53c5c797073ad259f5b41027d9ba925
1175571,5845,-23.654069004991666,-46.74337428420569,SAO PAULO,SP,143633,21ca1a2e14168f027c558201ebda6528
1175588,5814,-23.66028776380634,-46.7316963702464,SAO PAULO,SP,143635,0b19416215bceca38e7dcae2bdd64124
1175898,5822,-23.663992138496155,-46.75249755467712,SAO PAULO,SP,143637,5bca1d1998fd0bcbfb2d499cf1e6fb0f
1175997,5816,-23.6652365276127,-46.73926853941369,SAO PAULO,SP,143638,530345c92807cfe2e30133d407a9d324
1176152,5832,-23.67562886594724,-46.750540337497824,SAO PAULO,SP,143639,1549c31516b7eb9e9e6f4dae21ae3f6c
1176316,5853,-23.66138798473656,-46.75169947238731,SAO PAULO,SP,143641,6987c5a00c0bfdbb2a78d36822f82ebb
1176644,5894,-23.651715093143583,-46.787411725868246,SAO PAULO,SP,143643,95aa1acd3c367fcf72a56d106afc9838
1177324,5836,-23.648531532056097,-46.7353188702464,SAO PAULO,SP,143644,4e4f1fcd380e01475aa0c276ccadcca4
1177501,5873,-23.68924295245188,-46.77704194190851,SAO PAULO,SP,143645,c5b18f38bd238afe95d36b0ecc6a2b3b
1177796,5870,-23.678278009435065,-46.77417885290551,SAO PAULO,SP,143646,7afdc9c18520131dea27905ddd17695e
1177910,5830,-23.667495097697493,-46.74613564946042,SAO PAULO,SP,143652,382915ca701de33661aae9578223a270
1178060,5881,-23.68415988120569,-46.78090967042456,SAO PAULO,SP,143654,03bf8050d93c13d75b4e5f2bcb6f41f9
1179193,5841,-23.648081175688144,-46.74195780030584,SAO PAULO,SP,143655,631562d92afe78f309d88ee259052af2
1179325,5866,-23.678013792948253,-46.767386058428045,SAO PAULO,SP,143656,ff423802c40cadf7c338845c137fe304
1179445,5852,-23.66869027477061,-46.75727635567546,SAO PAULO,SP,143660,45696e33c076c596b4503ab35ebb6f5e
1179609,5846,-23.65931721291569,-46.74501784139144,SAO PAULO,SP,143661,aded5846154a6b4a05daedda99c15323
1180079,5860,-23.664613967185403,-46.76746998305712,SAO PAULO,SP,143663,9fc7da8f77c67c57ff89b8a10596474b
1180259,5856,-23.65163494976627,-46.78195890299501,SAO PAULO,SP,143669,8c7986a8516cd0fca2760e8cd92acfdc
1180907,5890,-23.66734335045476,-46.78750322877922,SAO PAULO,SP,143672,0aae2862f8eac77f10a34f44860720ac
1181727,5892,-23.66130574219674,-46.78506411329512,SAO PAULO,SP,143673,8cb56399bb0ca3ae0549dae672b8caa1
1181927,5844,-23.654232282820697,-46.73677309838999,SAO PAULO,SP,143674,f0ff4f448d3927fade56847eb603a634
1182907,5812,-23.657102948092827,-46.73313710866176,SAO PAULO,SP,143682,2ffc88ec5e8f0015074628574fdee23c
1182985,5855,-23.66194585928213,-46.76384176158465,SAO PAULO,SP,143684,f7890ae6447233ac18ec39dbed309b13
1183016,5868,-23.660562499307517,-46.7754027171793,SAO PAULO,SP,143686,a7b1fbc6873f02a31b7ea555c90cb274
1184116,5848,-23.65685448590773,-46.75778197836609,SAO PAULO,SP,143700,72822883dc4f12b4c4c118e01f1376a1
1184372,5880,-23.687235450458758,-46.79042453427781,SAO PAULO,SP,143706,c60ae2f802c93d5d8df1f6b12afe6937
1184403,5849,-23.65022798473656,-46.75498649486411,SAO PAULO,SP,143711,7a09a14821e574a7774323bdfab4908c
1185273,5859,-23.66710446211552,-46.76940816694557,SAO PAULO,SP,143712,39b63c587a67ad257832378a0c2d14ff
1185408,5887,-23.679122060505502,-46.79956128420569,SAO PAULO,SP,143719,f960da04a35c4071b010961b49a3d1ee
1186083,5871,-23.68363258006812,-46.77071537246812,SAO PAULO,SP,143724,9d298d12056b9264fbf5f9adcf8cd4d7
1186323,5889,-23.668034915001563,-46.78780191603595,SAO PAULO,SP,143727,a06845418e31e02c09252e0d38a8cdd6
1186688,5875,-23.69623798612153,-46.78661122107443,SAO PAULO,SP,143728,80e41f2c55ff25bd7a53ce33e5f799da
1186898,5869,-23.6752188687172,-46.77215835345377,SAO PAULO,SP,143743,cbab06c5976a687774aa85c1a6cc2f05
1186940,5850,-23.655848186508187,-46.753966419239376,SAO PAULO,SP,143748,71965cfc8145edd3013b1890b72469e5
1187456,5834,-23.66952984179699,-46.755049185267424,SAO PAULO,SP,143753,d11cf65608cde4907102879070a75f70
1187485,5861,-23.672818885654088,-46.75980281891616,SAO PAULO,SP,143767,e69607605ceaebc6abb7a77d24cd3633
1188673,5879,-23.68843951337032,-46.79532823789181,SAO PAULO,SP,143788,bf3b87e64c9e80c8c5782d1dcd709ba7
1189255,5891,-23.663310799613352,-46.78904301832187,SAO PAULO,SP,143793,df08d47452e8c05ceafc28e09afd2488
1189312,5831,-23.67208722453689,-46.74664062906108,SAO PAULO,SP,143802,90813c0766f48e5b2306a4f0158f713b
1189576,5864,-23.675628625858444,-46.76198409977497,SAO PAULO,SP,143843,6f48e6b45dd4260e3067e65407358d65
1189705,5804,-23.6483172917075,-46.73174552524676,SAO PAULO,SP,143895,ab1b249b05fa46a44b900919ab2b0884
1189721,5802,-23.66079909769749,-46.72552379003407,SAO PAULO,SP,143922,f86f4d4f571b4dbdc6339d76c009c832
1189813,5888,-23.67285946433722,-46.79496372453689,SAO PAULO,SP,143934,b829f33e3253c0c72d8079a19bc37a19
1189871,5867,-23.67262267819595,-46.76950770669112,SAO PAULO,SP,144050,0c03fefc7ed9571281380ababffe4e6a
1189991,6065,-23.552978667782284,-46.78876388882808,OSASCO,SP,148127,48bcccea0c9620dda14842974c86ed30
1190567,6083,-23.5432607129957,-46.7775246695713,OSASCO,SP,148128,ae03a604e88688cb25263795a689af82
1192009,6028,-23.54861380241197,-46.76471317525546,OSASCO,SP,148131,847e645067bb334fbc66447b28e6651d
1192792,6045,-23.569732058283808,-46.794309966703146,OSASCO,SP,148132,4a12498b256c30e2e59cf2ae246222b7
1193923,6026,-23.54980959867844,-46.76308696751122,OSASCO,SP,148133,5c969134db33ccdbb2cc977afd380333
1194499,6036,-23.55957485068379,-46.775822017773606,OSASCO,SP,148134,722a4e948bc8a8a02e9f1ea192e2052c
1197267,6050,-23.56108266945574,-46.78510372217097,OSASCO,SP,148135,846ac8480d1d69d112d9734d2a1478d6
1198337,6097,-23.530577606151606,-46.78009111503842,OSASCO,SP,148142,961adc029c2b1f8a955922a9eae2af4c
1198387,6018,-23.53981069095096,-46.77500420956456,OSASCO,SP,148143,fa7f8570497a9887509dbdafa8a9513e
1200363,6093,-23.53814645424444,-46.781651997219335,OSASCO,SP,148145,faff147ae6331b4c764cfcac35a8a20d
1200551,6090,-23.530066660539287,-46.78718498327306,OSASCO,SP,148147,cfef8a722a8bfcf1b3f42a9b391d912e
1200625,6086,-23.536075904784,-46.78451070745578,OSASCO,SP,148150,44cd5738f7ba0bf9d98865a0628e38a8
1201505,6013,-23.530135197563727,-46.77720142479202,OSASCO,SP,148152,e85177c58c794ec58a8b0cde1f3fa50c
1201562,6030,-23.561963448642192,-46.76548706519646,OSASCO,SP,148154,6b5aaff0e495149ec28705162bba2fe4
1203710,6016,-23.531973879580764,-46.78383623182836,OSASCO,SP,148155,f561d5cc81ad8fb4266e692b2774abf4
1203946,6075,-23.55182946462568,-46.78773577575158,OSASCO,SP,148159,20c6e80eac41498aa2df150ffd6b4acb
1204486,6053,-23.567394946361183,-46.79295747990047,OSASCO,SP,148161,596838f01c8df34db964387ac5ab6333
1205782,6020,-23.53538565178984,-46.76092361691542,OSASCO,SP,148165,323c3cfe7ddc27f3c54331fc41edc09b
1214428,6070,-23.55103301139162,-46.78430381825348,OSASCO,SP,148167,30b4165f47eef72b1f675203e080994f
1215398,6040,-23.566115912574286,-46.781405266172285,OSASCO,SP,148168,187a209cec5b138187e8e4bfa8fd8825
1216084,6060,-23.554908200245507,-46.78246225838706,OSASCO,SP,148180,49298c0bdc76589ada551d83ee04ab4d
1216376,6033,-23.56006933749782,-46.77855431597332,OSASCO,SP,148186,53f46f4de675eddf5155ed374fd47b14
1216880,6010,-23.535843212083293,-46.76406620886582,OSASCO,SP,148188,21ebc323917f5faf55a909e786e6741d
1217419,6080,-23.543660660268163,-46.78611759852845,OSASCO,SP,148191,e70cbe241863e88f29de4bd86a13ec96
1218101,6056,-23.565338857858546,-46.78767658849876,OSASCO,SP,148211,ce303f783b5f596243cf7100d6b848a6
1219265,6023,-23.54409619233656,-46.76689678195532,OSASCO,SP,148239,2f6d72365267ce6048d9bbc1a9bd977e
1219505,6038,-23.56289931917596,-46.776933750880175,OSASCO,SP,148332,ec3c0a625a091d8c68116c7dbe1ce6cf
1219727,6160,-23.56267680949066,-46.80937040670384,OSASCO,SP,150650,b16ed08790d757ebcbc3533101fb1ace
1226097,6122,-23.545489579231408,-46.798207717035055,OSASCO,SP,150651,04d5cb41e92cebd0f1051d38c10f5ec4
1226511,6170,-23.54585713211952,-46.80489027352986,OSASCO,SP,150652,814d58f5b1b9829ab9a1d690b13dba62
1227941,6186,-23.537565847773177,-46.81071989850506,OSASCO,SP,150656,10af370476c83fd83030e8c170e52466
1229206,6184,-23.541090517889177,-46.806520500000005,OSASCO,SP,150660,b506a01bec389f79735376c45e4425bf
1230236,6149,-23.585668711350923,-46.81450391286273,OSASCO,SP,150662,331eaa97fcf6d1dcfd99d6e2f9eafe0b
1230820,6110,-23.529736487650748,-46.793052245224686,OSASCO,SP,150664,ad6d2a29482345c8f02cc58311e11312
1231210,6126,-23.55001323680969,-46.79182616233078,OSASCO,SP,150665,6b9d5ac3e7fab7fd8c5d866fa7ed6175
1232321,6130,-23.557699192596303,-46.79915738395919,OSASCO,SP,150666,353608eaf3b311dbca6723b003449fba
1232497,6180,-23.53751282051502,-46.802685846524746,OSASCO,SP,150667,7b3f5e33cc06406a59d69da8df6494e0
1233025,6172,-23.54204599711017,-46.81338237476369,OSASCO,SP,150668,56cb51bbf3ef8092a28e4d90f3f00030
1236425,6152,-23.56521911076391,-46.80795515004952,OSASCO,SP,150669,3e0deaa9670f05d91d2f9cd373e1aeae
1236665,6144,-23.5670755700848,-46.80326597766743,OSASCO,SP,150670,9dcedc76265e3bfef169075507093ea9
1236913,6182,-23.5318644676841,-46.81364441909517,OSASCO,SP,150671,1831c50f1395542901d61a2f40c35aed
1238913,6150,-23.572511181175983,-46.80842167227724,OSASCO,SP,150672,e5c4ecd26f96f4c396a87c36e270d66a
1243112,6140,-23.58146817236992,-46.7988778133476,OSASCO,SP,150673,a86314eff3e69dc24f43d56010778157
1244696,6124,-23.546423788764656,-46.801176989988015,OSASCO,SP,150675,8f13be0d19e31d3bc6ca0ca0ad839672
1245254,6192,-23.52858765277865,-46.80459523327945,OSASCO,SP,150676,78e8c81575c4ddb29ec962d8824a4afe
1245863,6162,-23.551899819608657,-46.81286750028846,OSASCO,SP,150697,0c3dfc99f2187c03f0e115be04ab0d72
1247585,6114,-23.532421040994027,-46.79702878957672,OSASCO,SP,150703,05425c98e35d762211742df2a2b30af0
1248005,6120,-23.543879354694507,-46.79098153413357,OSASCO,SP,150711,ed437019171aeaf2ce8ce508409b2075
1248245,6142,-23.57123779294824,-46.79956213725541,OSASCO,SP,150713,9057be89fc10aa537f28280823bc1095
1248677,6190,-23.530733634456787,-46.80171451027177,OSASCO,SP,150717,2f8d6af8cb3875d6964eb4b5eff3a718
1249469,6154,-23.55743641326677,-46.80523300331822,OSASCO,SP,150731,f89b63fb70a7ec9b7740ca031accb0cd
1249794,6132,-23.56053319790515,-46.798608955450426,OSASCO,SP,150733,13a5f002b69c82752170c60bea8978f9
1250410,6194,-23.52517861143172,-46.80307405995724,OSASCO,SP,150738,e83fedad0cfc9a0c1bfbfd79463419c6
1250585,6145,-23.574366,-46.8042525,OSASCO,SP,150741,00ffbb23812bc76062322afd86d8cbf7
1250750,6147,-23.5759455644197,-46.80839392743596,OSASCO,SP,150776,f59a2ce7571f6e6e27c2257a9a28316c
1250813,6112,-23.537767924231044,-46.7960720491372,OSASCO,SP,150792,5638c42751e237d265ad0c0536256311
1251290,6210,-23.53249257893793,-46.76495582794104,OSASCO,SP,153303,b383a778278d061c8b275a611c26ca8a
1252440,6226,-23.50902539056533,-46.77749182278458,OSASCO,SP,153306,6f8c3bb5afd59f8cd5ae6c8105293f19
1253296,6216,-23.52567350761739,-46.76902195671984,OSASCO,SP,153308,75ecb22a47dc997aad56a99f05c74c49
1253768,6298,-23.509894002769958,-46.76214752305371,OSASCO,SP,153310,15aa348e5ea1a418a98e7e8dfd0b9a75
1253912,6278,-23.48096746594097,-46.78610335705968,OSASCO,SP,153311,2448ec629f325bf8416d7f2b5b412d9e
1253958,6233,-23.51236148932418,-46.78486267055226,OSASCO,SP,153312,481b84475f6bd84bc0b83fd1ccb02e77
1255734,6230,-23.513743681472377,-46.80485744091285,OSASCO,SP,153313,6fb1293bde3b204b920003a3989dbea5
1257255,6286,-23.505455890385942,-46.77386330890418,OSASCO,SP,153314,be5a493a772f5d77e1a9ef3b791176d2
1258201,6296,-23.522903266720537,-46.7557518290437,OSASCO,SP,153316,62c10a2e490b6fff0d3b216c365f6da4
1258336,6266,-23.48960523619365,-46.79252124522469,OSASCO,SP,153317,dcb8f21123cad1d422278ea28a1a8a20
1259836,6253,-23.500210482947537,-46.795514075364906,OSASCO,SP,153319,e498b60d4bee16a9faec4643a2f44e3b
1261264,6223,-23.51409806160203,-46.77680178890888,OSASCO,SP,153320,c9208241068995082892e349a3c93140
1261398,6273,-23.499688721157742,-46.76690136300499,OSASCO,SP,153323,ec47e17cccb7d09149ab2628270be3ee
1262906,6263,-23.49345128449413,-46.80460480405675,OSASCO,SP,153325,d10a74a9c88b7a38b6c61c09e2f63415
1263480,6213,-23.53236399720137,-46.76773272202672,OSASCO,SP,153327,26461ffe192531fc2d31446b79c8bcb1
1264305,6293,-23.51370773310217,-46.76080881901822,OSASCO,SP,153330,b6c313eb381d6eb32ead79acc1117e9d
1264873,6220,-23.51664287858874,-46.7830835646749,OSASCO,SP,153331,b102dddafbe25810c949214bf625f425
1265013,6260,-23.49820950764605,-46.78964941326677,OSASCO,SP,153332,0f88bc8d97cc7fa1ecf056675bba6bc9
1265361,6280,-23.51101260170821,-46.76163428864908,OSASCO,SP,153333,a41415234479f516143bb51a90adf145
1265757,6270,-23.49708886034903,-46.771496572731024,OSASCO,SP,153342,50111fb86c6159052296bbf2598ef7ee
1266047,6250,-23.503140623953,-46.79416267507853,OSASCO,SP,153343,0adbffeeef81b01449777e0ac65623bc
1266372,6236,-23.514044531507835,-46.79193591727748,OSASCO,SP,153344,c25554a6eb88dd24ee0c9490945e6f78
1270684,6288,-23.5041682625656,-46.76754376256561,OSASCO,SP,153348,2947a753b45ea10edd8861584073e202
1270903,6283,-23.51514864002537,-46.767201625742864,OSASCO,SP,153355,b477418308092b09b13af032ca19cc52
1272103,6243,-23.50120698102153,-46.7987711273679,OSASCO,SP,153369,7cb60a605d9d8f9ade653d72231b3c68
1272760,6246,-23.49623486461926,-46.805693174728994,OSASCO,SP,153374,faee0cb7b3e2c9fd9f57ec04cb70d51a
1273362,6268,-23.49407725898757,-46.777854569911895,OSASCO,SP,153375,2bb93fcd989e0b0e65a0be9461d00470
1274275,6276,-23.489134564833044,-46.77188482514967,OSASCO,SP,153382,66bedeedb8b2f83e37860634125050c7
1274470,6290,-23.518833045790327,-46.77411938248009,OSASCO,SP,153383,e4dbb700c76f5706dd58f9b9ef613aed
1274654,6240,-23.503108075768957,-46.80236768082403,OSASCO,SP,153427,236d076b6582dd0da2fdfa1c7604dd7c
1274942,6382,-23.54811119219724,-46.841166759880586,CARAPICUIBA,SP,155785,70a8cfb1730fd53e5c15f2a62e1e5448
1275606,6342,-23.58361358776967,-46.82348459106787,CARAPICUIBA,SP,155786,7d2cbb8bc15c08b4cfd6099706d53b89
1275729,6396,-23.53125411605382,-46.8537264746338,CARAPICUIBA,SP,155787,c7f2968561f5d98aedb2b35aa91acb29
1276275,6385,-23.549127420811832,-46.84347909144322,CARAPICUIBA,SP,155789,5a9b69b8d07b5b9b2b5c97df75837da1
1278420,6384,-23.541240856580416,-46.84765384289464,CARAPICUIBA,SP,155790,4e053dd10862747d48cbd22bf1415ec2
1278439,6386,-23.53274732599706,-46.847029365764215,CARAPICUIBA,SP,155791,e0f0e573de9eed01f4dbde5f9323c48b
1280923,6395,-23.53001209630836,-46.84894223601885,CARAPICUIBA,SP,155793,f2f77a190f7182c1532c83cd0c32f6b6
1282912,6325,-23.533474292941296,-46.83775058563052,CARAPICUIBA,SP,155794,87aa30e83f7c52f5863d1437d17e27f3
1283677,6310,-23.515829118145916,-46.83639885986718,CARAPICUIBA,SP,155796,0509cd76cbe3a75f898826c212bb3b83
1284577,6355,-23.55785784071353,-46.86825867057117,CARAPICUIBA,SP,155797,bd127006cdf5f6d30b2d413231cd8415
1284748,6333,-23.560334069182986,-46.8336991427025,CARAPICUIBA,SP,155799,fd8cd2759780f318fc3f5b9856cad495
1286236,6331,-23.542083660447123,-46.83143328168663,CARAPICUIBA,SP,155801,837cf66598995d5f51efd00d99ced139
1286446,6343,-23.572164204757414,-46.833147883565005,CARAPICUIBA,SP,155802,96793de70a686acc4a18d3d3f684e4ee
1286774,6332,-23.550097147645054,-46.82778212823778,CARAPICUIBA,SP,155803,bcfcec3fb0e0b631be6276fe010ede54
1287309,6315,-23.52730267158435,-46.83872492787823,CARAPICUIBA,SP,155805,edebb8880f0aad0c05946257fe9edcb2
1287765,6320,-23.52021140574761,-46.83725321364287,CARAPICUIBA,SP,155806,5f92804b72032ac9f653c422d80f0333
1287891,6326,-23.52809481546557,-46.8272377094224,CARAPICUIBA,SP,155807,f5d9940e5da79a1324329fa16246e012
1288179,6321,-23.54219770373341,-46.82758557331966,CARAPICUIBA,SP,155809,53825b54ec2844b2a1888dc8bd9fe3e2
1289376,6365,-23.552308715165168,-46.846056379309466,CARAPICUIBA,SP,155812,ee5f433d637f8e262c6a65d2f1bc6cf0
1294751,6390,-23.539218941614852,-46.84530489379081,CARAPICUIBA,SP,155814,614a669b833b9fa788c043f854607611
1296859,6362,-23.55117864806671,-46.83780800807718,CARAPICUIBA,SP,155816,fbb476beae00fbc35d20498ab657036a
1297390,6330,-23.556966988242547,-46.82695700417485,CARAPICUIBA,SP,155819,86af59110d1c4598a7932ee65fe2cd54
1301900,6361,-23.543716852784645,-46.856436747034856,CARAPICUIBA,SP,155820,b1b879ab67e07126ab6615c9df85ca21
1303080,6317,-23.52367223473676,-46.84673273556852,CARAPICUIBA,SP,155827,9dca8837b7f9fc25ae379a58bb66094d
1304400,6327,-23.53486864893617,-46.82116434932043,CARAPICUIBA,SP,155830,3b8e73bb2d8b0b5e192ec5d998dadb45
1304668,6311,-23.5215728152839,-46.8470896586926,CARAPICUIBA,SP,155837,61fad79bfe55baa042c5fe91d8aa337f
1305352,6364,-23.564036173949223,-46.843152493995085,CARAPICUIBA,SP,155840,a7b7df5662c05961c2610ba95c593154
1305684,6381,-23.54833767344497,-46.84135989135912,CARAPICUIBA,SP,155853,982e82b0ac09b67a31c446d41db6927f
1306564,6341,-23.57547088782132,-46.81931299612122,CARAPICUIBA,SP,155858,f5fc6bc27d5c599cc9bed0a2eacf030e
1309492,6360,-23.55679024166568,-46.83965446535143,CARAPICUIBA,SP,155865,abbfa19a38ba17ff02883ba523a9d42f
1309513,6335,-23.55579745357485,-46.83153865675117,CARAPICUIBA,SP,155878,adcda79effeaa7398aba44f473e8aed8
1309843,6363,-23.56716817102832,-46.84068837436224,CARAPICUIBA,SP,155882,8084cd8587e998d6d3abce1ab618e927
1309918,6350,-23.57649909972964,-46.85922428347167,CARAPICUIBA,SP,155888,d33f06026283e831380c5b17a3210a44
1309984,6397,-23.53112815358786,-46.86075517677384,CARAPICUIBA,SP,155890,0089c34393989276de67746531e0df21
1310364,6322,-23.525165771497463,-46.83230933150973,CARAPICUIBA,SP,155897,a611e03184c9393192290940654302d4
1311093,6380,-23.538309093715583,-46.83877820197602,CARAPICUIBA,SP,155906,e0b5c02e4e99820c10b5fc8a50576537
1311317,6340,-23.566583106426013,-46.82515103964917,CARAPICUIBA,SP,155917,bdb8bc0a87a7105abf20423b8a616104
1311642,6329,-23.543018464281857,-46.82382469075819,CARAPICUIBA,SP,155928,014f2d069b53eec84aed9b8c1d5ef270
1312377,6394,-23.525210572335656,-46.8574851658444,CARAPICUIBA,SP,155935,dfe71893a18391e8e6011db86672d067
1312403,6328,-23.55530825212225,-46.85588504889215,CARAPICUIBA,SP,155948,fc5c09d0b99197f393e86cf4cbb0cfac
1312871,6351,-23.57327904802065,-46.8627318839254,CARAPICUIBA,SP,155970,42e503e49de01ed4aec2e7f0bab4b618
1312955,6334,-23.544435450486997,-46.830051945473365,CARAPICUIBA,SP,156457,089db23fc85c2ac8679643bdff1f7654
1312959,6387,-23.55134994036523,-46.83514188734528,CARAPICUIBA,SP,157585,6d91967ecd2cca5e3455ec237aae7db2
1312960,6428,-23.496147234669607,-46.96217289811124,BARUERI,SP,159423,0d45270e541b3d3140d7240434b324c8
1313095,6472,-23.48430859074361,-46.84897173739372,BARUERI,SP,159425,e0d50842eb1d45e542c592466bcc06b5
1314155,6454,-23.49317067158778,-46.847466200289865,BARUERI,SP,159426,841a10b36f795c595b69ae09ee5b34b8
1338095,6414,-23.495901469908656,-46.87468669635919,BARUERI,SP,159428,c33c19eea4404b369fca569a72a7b35f
1353371,6401,-23.50924262107987,-46.88666937892011,BARUERI,SP,159430,8df178ced93d8d488dfceefc8f619d9a
1356107,6402,-23.508473315910926,-46.879738398736976,BARUERI,SP,159431,b7ad416636a6beca777436a1af04c477
1356287,6412,-23.50300164920803,-46.88036874575939,BARUERI,SP,159432,49bfff17c9d66763eb474bce40c414fc
1357277,6448,-23.54540501344919,-46.877269420164986,BARUERI,SP,159433,f7ac3766e4ab47dfe7a63adaceb81f00
1357315,6413,-23.4829988317525,-46.87868868462821,BARUERI,SP,159435,7d118d305d09971996fb37b014ec9041
1358123,6417,-23.487311171336483,-46.88600566361078,BARUERI,SP,159436,7e779148dc9ac9f7a27f32ba4025f03b
1358285,6407,-23.500582512485654,-46.89233398345806,BARUERI,SP,159438,f12766b8ed1d86d0ed6825ef27d3d1ec
1358525,6462,-23.483826206996675,-46.8044683128608,BARUERI,SP,159439,bfc1001239658534dfc7189440067a2f
1361031,6433,-23.53163248852317,-46.88560266531674,BARUERI,SP,159440,04c1a998c3b21a343330f101a03c5b06
1361689,6455,-23.49902057735825,-46.85014396451541,BARUERI,SP,159442,ff00a7bfd5542ba2d44181eaf5485722
1363971,6423,-23.496409640874635,-46.90376882988474,BARUERI,SP,159445,38b44dd008d81d41ec5390f334a855e1
1364031,6447,-23.54787985761916,-46.88417090735773,BARUERI,SP,159446,92c291fb956084c69f94b7fedcac307a
1366895,6458,-23.494709724651205,-46.8159959010025,BARUERI,SP,159449,f822ca093818862741351da642ef501d
